Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Make.and.Model,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total.Occupants,Aircraft.Size,Destroyed.Flag
20120205X10150,Accident,WPR12LA093,2012-02-06,"Fresno, CA",United States,364832N,1195527W,,,CESSNA 172N,Fatal,SUBSTANTIAL,Airplane,N7582D,CESSNA,172N,No,1.0,RECIPROCATING,091,,PERSONAL,,1.0,0.0,0.0,0.0,VMC,NAN,The non-certificated pilot�s failure to maintain clearance from power lines. Contributing to the accident was the pilot�s impairment due to performance-impairing drugs.,25-09-2020,1.0,Small,0
20120221X04526,Accident,ERA12LA188,2012-02-06,"Culpeper, VA",United States,383132N,0775135W,CJR,Culpeper Regional,PIPER PA-30,Non-Fatal,SUBSTANTIAL,Airplane,N1WE,PIPER,PA-30,No,2.0,RECIPROCATING,091,,PERSONAL,RIDLEY LOUIS CHARLES JR,0.0,0.0,0.0,3.0,VMC,NAN,"The pilot's failure to use the manufacturer's checklist to troubleshoot the perceived malfunction and thereby ensure the position of the landing gear before landing. The reason the landing gear were not down and locked could not be determined, as no mechanical failures or anomalies were reported before the accident or observed during postaccident testing.",25-09-2020,3.0,Small,0
20120208X70838,Accident,ERA12CA172,2012-02-07,"Greenville, SC",United States,345052N,0082210W,GMU,Greenville Downtown Airport,PIPER PA-28-140,Non-Fatal,SUBSTANTIAL,Airplane,N4592R,PIPER,PA-28-140,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,NAN,"The pilot�s loss of directional control during the landing roll, which resulted in a runway excursion.",25-09-2020,1.0,Small,0
20120209X14823,Accident,WPR12LA099,2012-02-09,"Cusick, WA",United States,482441N,1171948W,,,CESSNA 172M,Non-Fatal,SUBSTANTIAL,Airplane,N5100R,CESSNA,172M,No,1.0,RECIPROCATING,091,,PERSONAL,Jim Miller,0.0,0.0,0.0,1.0,VMC,NAN,"A total loss of engine power during cruise flight for reasons that could not be determined because postaccident examination did not reveal any anomalies that would have precluded normal operation.
",25-09-2020,1.0,Small,0
20120209X51439,Accident,ERA12FA175,2012-02-09,"Lebanon, NH",United States,433658N,0721859W,LEB,Lebanon Municipal Airport,CESSNA T182T,Fatal,SUBSTANTIAL,Airplane,N6062E,CESSNA,T182T,No,1.0,RECIPROCATING,091,,PERSONAL,SCHLIEBEN PAUL,1.0,0.0,0.0,0.0,VMC,NAN,"The pilot�s failure to maintain airspeed during a return to the airport after takeoff, which resulted in an aerodynamic stall and loss of airplane control.",25-09-2020,1.0,Small,0
20120210X35329,Accident,WPR12FA098,2012-02-09,"Morgan, UT",United States,411057N,1113459W,,,CESSNA 210,Fatal,SUBSTANTIAL,Airplane,N9619T,CESSNA,210,No,1.0,RECIPROCATING,091,,OTHER WORK USE,On File,2.0,0.0,0.0,0.0,IMC,NAN,The non-instrument-rated pilot�s poor planning and continued visual flight rules flight into instrument meteorological conditions and failure to maintain clearance from mountainous terrain.,25-09-2020,2.0,Small,0
20120210X44432,Accident,CEN12FA154,2012-02-10,"Floresville, TX",United States,002990N,0981622W,,,CESSNA 172N,Fatal,SUBSTANTIAL,Airplane,N5427J,CESSNA,172N,No,1.0,RECIPROCATING,091,,PERSONAL,Pro Flite Aviation,1.0,0.0,0.0,0.0,VMC,NAN,The medical incapacitation of the pilot due to a sudden cardiac arrhythmia or acute myocardial infarction.,25-09-2020,1.0,Small,0
20120214X94937,Accident,ERA12CA178,2012-02-10,"Miami, FL",United States,253852N,0802558W,TMB,Kendall-Tamiami,CESSNA 152,Non-Fatal,SUBSTANTIAL,Airplane,N67973,CESSNA,152,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,Lily Aviation Corp.,0.0,0.0,0.0,1.0,VMC,NAN,The student pilot's improper flare and recovery from a bounced landing.,25-09-2020,1.0,Small,0
20120215X12041,Accident,CEN12FA158,2012-02-14,"Osborn, MO",United States,039425N,0094243W,,,PIPER PA-28-180,Fatal,SUBSTANTIAL,Airplane,N4824L,PIPER,PA-28-180,No,1.0,RECIPROCATING,091,,PERSONAL,,2.0,0.0,0.0,0.0,VMC,NAN,The pilot�s decision to conduct low-level passes above a residence and his failure to maintain sufficient altitude.,25-09-2020,2.0,Small,0
20120215X32300,Accident,ERA12LA180,2012-02-14,"Amory, MS",United States,034450N,0882939W,,,PIPER PA-32-260,Non-Fatal,SUBSTANTIAL,Airplane,N3688W,PIPER,PA-32-260,No,1.0,RECIPROCATING,091,,PERSONAL,Gregory Huggins,0.0,0.0,1.0,0.0,IMC,NAN,"The pilot's inadequate preflight and in-flight planning and decision-making, including his inadequate weather evaluation and his delayed diversion to a closer airport, which resulted in a total loss of engine power due to fuel exhaustion.",25-09-2020,1.0,Small,0
20120220X95359,Accident,ERA12CA185,2012-02-14,"Eufaula, AL",United States,031576N,0008574W,EUF,Weedon Field Airport,CESSNA 172S,Non-Fatal,SUBSTANTIAL,Airplane,N6194V,CESSNA,172S,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,Auburn University,0.0,0.0,0.0,2.0,VMC,NAN,An inadvertent collision with a deer during a night landing.,25-09-2020,2.0,Small,0
20120215X03230,Accident,WPR12FA105,2012-02-15,"North Bend, WA",United States,472951N,1214456W,,,CESSNA 172S,Fatal,SUBSTANTIAL,Airplane,N665SP,CESSNA,172S,No,1.0,RECIPROCATING,091,,PERSONAL,Rob Hill,3.0,0.0,0.0,0.0,VMC,NAN,"The pilot's physical impairment due to alcohol, which adversely affected his ability to operate the airplane and to maintain clearance from mountainous terrain while operating in dark night conditions.",25-09-2020,3.0,Small,0
20120216X25013,Accident,ERA12CA182,2012-02-15,"South Charleston, WV",United States,038204N,0814332W,WV12,Mallory Airport,BEECH 58,Non-Fatal,SUBSTANTIAL,Airplane,N9460Q,BEECH,58,No,2.0,RECIPROCATING,091,,PERSONAL,CASWELL BRUCE,0.0,2.0,0.0,0.0,VMC,NAN,"The pilot�s loss of directional control during the landing roll, which resulted in a runway excursion.",25-09-2020,2.0,Small,0
20120217X95311,Accident,WPR12LA108,2012-02-17,"Lewiston, CA",United States,404028N,1224937W,KO54,Weaverville,MOONEY M20J,Non-Fatal,SUBSTANTIAL,Airplane,N367MR,MOONEY,M20J,No,1.0,RECIPROCATING,091,,PERSONAL,KROUSE DONALD E,0.0,0.0,0.0,1.0,VMC,NAN,A loss of engine power due to oil starvation as a result of improper maintenance.,25-09-2020,1.0,Small,0
20120220X10646,Accident,ERA12LA186,2012-02-17,"Jasper, GA",United States,342712N,0842726W,JZP,Pickens County Airport,CESSNA 150J,Non-Fatal,SUBSTANTIAL,Airplane,N60276,CESSNA,150J,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,David Matthews,0.0,0.0,2.0,0.0,VMC,NAN,"The pilots' inadequate preflight inspection that failed to detect water-contaminated fuel, which resulted in a total loss of engine power.",25-09-2020,2.0,Small,0
20120222X92352,Accident,ERA12LA191,2012-02-17,"Flat Rock, VA",United States,373113N,0774913W,,,CESSNA 172N,Non-Fatal,SUBSTANTIAL,Airplane,N4737D,CESSNA,172N,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,NAN,The partial loss of engine power due to the failure of the exhaust valve spring seat for reasons that could not be determined.,25-09-2020,1.0,Small,0
20120218X81416,Accident,CEN12CA160,2012-02-18,"South Fork, CO",United States,374425N,1063132W,CD69,Morning Shadow,CESSNA 180,Non-Fatal,SUBSTANTIAL,Airplane,N56180,CESSNA,180,No,1.0,RECIPROCATING,091,,PERSONAL,STANDHART GARY,0.0,0.0,0.0,1.0,VMC,NAN,The pilot's loss of directional control while landing on a patchy snow-covered runway.,25-09-2020,1.0,Small,0
20120220X95734,Accident,WPR12LA110,2012-02-18,"Rawlins, WY",United States,414918N,1071249W,RWL,Rawlins Municipal Airport,BEECH C23,Non-Fatal,SUBSTANTIAL,Airplane,N5205M,BEECH,C23,No,1.0,RECIPROCATING,091,,PERSONAL,Jimmie E. Meadows,0.0,0.0,0.0,3.0,VMC,NAN,"The pilot's failure to maintain airspeed during the initial climb after takeoff, which resulted in an uncontrolled descent and collision with terrain.",25-09-2020,3.0,Small,0
20120221X23544,Accident,ERA12CA189,2012-02-18,"Caldwell, NJ",United States,405231N,0741653W,CDW,Essex County Airport,CESSNA 172S,Non-Fatal,SUBSTANTIAL,Airplane,N506SP,CESSNA,172S,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,Century Air,0.0,0.0,0.0,1.0,VMC,NAN,The student pilot�s loss of directional control during a crosswind landing.,25-09-2020,1.0,Small,0
20120221X42237,Accident,ERA12CA190,2012-02-18,"Swainsboro, GA",United States,323633N,0822212W,SBO,Emanuel County Airport,PIPER PA-32R-300,Non-Fatal,SUBSTANTIAL,Airplane,N47863,PIPER,PA-32R-300,No,1.0,RECIPROCATING,091,,PERSONAL,Ronnie Osburn,0.0,0.0,0.0,7.0,VMC,NAN,"The pilot�s failure to maintain the proper glidepath during final approach in night visual meteorological conditions, which resulted in a collision with trees.",25-09-2020,7.0,Small,0
20120402X33507,Accident,CEN12LA218,2012-02-18,"New Philadelphia, OH",United States,402812N,0812511W,PHD,Harry Clever Field Airport,CESSNA 182A,Non-Fatal,SUBSTANTIAL,Airplane,N20DE,CESSNA,182A,No,1.0,RECIPROCATING,091,,PERSONAL,Don Emslie,0.0,0.0,0.0,3.0,VMC,NAN,"The inadequate maintenance of the wheel attachment bolts, which resulted in the left wheel separating from the landing gear during landing due to ductile overstress fractures. 
",25-09-2020,3.0,Small,0
20120306X40037,Accident,ERA12CA211,2012-02-19,"Mayaquez, PR",United States,181318N,0663522W,TJMZ,Eugenio Maria de Hostos,CESSNA 172M,Non-Fatal,SUBSTANTIAL,Airplane,N5286H,CESSNA,172M,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,4.0,VMC,NAN,The pilot did not maintain control of the airplane while landing in crosswind conditions.,25-09-2020,4.0,Small,0
20120221X23717,Accident,ANC12CA023,2012-02-20,"Anchorage, AK",United States,061105N,1495819W,Z41,Lake Hood Strip,CESSNA 182A,Non-Fatal,SUBSTANTIAL,Airplane,N6147B,CESSNA,182A,No,1.0,RECIPROCATING,091,,PERSONAL,NORTHCOTT THOMAS J,0.0,0.0,0.0,4.0,VMC,NAN,The pilot's inadvertent landing on a frozen lake in dark night conditions.,25-09-2020,4.0,Small,0
20120215X93423,Accident,CEN12FA164,2012-02-21,"Albany, TX",United States,324832N,0991925W,,,PIPER PA-24-250,Fatal,SUBSTANTIAL,Airplane,N7147P,PIPER,PA-24-250,No,1.0,RECIPROCATING,091,,PERSONAL,,2.0,0.0,0.0,0.0,VMC,NAN,"The loss of flight instrumentation due to a failed vacuum pump while flying a night without a discernable horizon, which resulted in the pilot's spatial disorientation and an in-flight loss of control and impact with terrain. Contributing was the continued operation of the airplane with a recalled and unsafe vacuum pump.",25-09-2020,2.0,Small,0
20120223X00341,Accident,CEN12LA168,2012-02-21,"Conroe, TX",United States,030219N,0952452W,CXO,Lone Star Executive Airport,CESSNA 180H,Non-Fatal,SUBSTANTIAL,Airplane,N3SM,CESSNA,180H,No,1.0,RECIPROCATING,091,,PERSONAL,Pilot,0.0,0.0,0.0,2.0,VMC,NAN,The pilot�s failure to maintain directional control during the landing. Contributing to the accident was the flight instructor�s delayed intervention and the pilot�s lack of experience in tailwheel airplanes.,25-09-2020,2.0,Small,0
20120314X23608,Accident,WPR12WA133,2012-02-23,"Lahore, Pakistan, Pakistan",Pakistan,,,,,CESSNA 150,Fatal,SUBSTANTIAL,Airplane,AP-BCS,CESSNA,150,No,1.0,NAN,NUSN,,UNKNOWN,M/S Hybrid Aviation LTD,2.0,0.0,0.0,0.0,VMC,NAN,,03-11-2020,2.0,Small,0
20120224X40139,Accident,CEN12LA169,2012-02-24,"Cypress, TX",United States,295735N,0954122W,IWS,West Houston Airport,BEECH 58,Non-Fatal,SUBSTANTIAL,Airplane,N99EZ,BEECH,58,No,2.0,RECIPROCATING,091,,PERSONAL,Pilot,0.0,0.0,1.0,1.0,VMC,NAN,"The pilot's improper preflight planning/preparation and in-flight fuel management, which resulted in a total loss of engine power due to fuel exhaustion during the approach to the destination airport.",25-09-2020,2.0,Small,0
20120225X71947,Accident,ERA12FA193,2012-02-24,"Key West, FL",United States,024368N,0081452W,EYW,Key West International,CESSNA 172S,Fatal,SUBSTANTIAL,Airplane,N53589,CESSNA,172S,No,1.0,RECIPROCATING,091,,PERSONAL,Dean International Inc.,2.0,0.0,0.0,0.0,VMC,NAN,"The non-night-qualified pilot's improper decision to depart in dark night visual meteorological conditions, which resulted in his subsequent spatial disorientation, loss of control, and impact with water.",25-09-2020,2.0,Small,0
20120301X35342,Accident,CEN12LA175,2012-02-24,"Rapid City, SD",United States,044217N,1024934W,,,PIPER PA-28-161,Non-Fatal,SUBSTANTIAL,Airplane,N20GG,PIPER,PA-28-161,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,Skyways LTD,0.0,0.0,0.0,2.0,IMC,NAN,The loss of engine power during climb due to carburetor icing. Contributing to the accident was the limited travel of the carburetor heat valve which prevented application of maximum carburetor heat.,25-09-2020,2.0,Small,0
20120302X14904,Accident,CEN12WA178,2012-02-25,"Torreon, Coahuila, Mexico, Mexico",Mexico,253334N,1032410W,MMTC,Torreon International,CESSNA T210N,Fatal,DESTROYED,Airplane,N6YY,CESSNA,T210N,No,1.0,RECIPROCATING,NUSN,,NAN,,1.0,0.0,0.0,0.0,VMC,NAN,,25-09-2020,1.0,Small,1
20120226X01048,Accident,CEN12FA170,2012-02-26,"San Antonio, TX",United States,291916N,0982735W,SSF,Stinson Municipal Airport,MOONEY M20E,Fatal,SUBSTANTIAL,Airplane,N9224M,MOONEY,M20E,No,1.0,RECIPROCATING,091,,POSITIONING,NICLAN CORP,2.0,0.0,0.0,0.0,VMC,NAN,"The pilot's inadvertent overboost of the turbocharged engine during initial climb, which resulted in detonation and a partial loss of engine power followed by the pilot's failure to maintain airspeed and the instructor's delayed remedial action, which resulted in an aerodynamic stall. Contributing to the accident was the instructor's improper judgment in acting as a pilot with disqualifying medical conditions and while taking impairing medications.",25-09-2020,2.0,Small,0
20120302X82430,Accident,ERA12WA202,2012-02-28,"Manaus, Brazil",Brazil,003422S,0060116W,SWFN,Aeroporto Flores,CESSNA 208,Fatal,SUBSTANTIAL,Airplane,PT-PTB,CESSNA,208,No,,TURBOPROP,NUSN,,POSITIONING,Cleiton Taxi Aereo Ltda.,1.0,0.0,0.0,0.0,VMC,NAN,,03-11-2020,1.0,Small,0
20120229X12019,Accident,ERA12FA196,2012-02-29,"Melbourne, FL",United States,028534N,0803935W,MLB,Melbourne International,CIRRUS DESIGN CORP SR22,Fatal,SUBSTANTIAL,Airplane,N544SR,CIRRUS DESIGN CORP,SR22,No,1.0,RECIPROCATING,091,,PERSONAL,THOMAS VERNON E,3.0,0.0,0.0,0.0,VMC,NAN,"The pilot's abrupt maneuver in response to a perceived traffic conflict, which resulted in an accelerated stall and a loss of airplane control at low altitude. Contributing to the accident was the air traffic controller's incomplete instructions, which resulted in improper sequencing of traffic landing on the same runway.",25-09-2020,3.0,Small,0
20120307X80412,Accident,ERA12FAMS1,2012-03-01,", AO",United States,037387N,0725143W,,,CESSNA 182P,Fatal,SUBSTANTIAL,Airplane,N1338S,CESSNA,182P,No,1.0,RECIPROCATING,091,,PERSONAL,AKRO ATTITUDES INC,1.0,0.0,0.0,0.0,VMC,NAN,Undetermined; the airplane and pilot are missing.,03-11-2020,1.0,Small,0
20120326X20654,Accident,CEN12LA204,2012-03-02,"Roanoke, TX",United States,033259N,0971356W,52F,Northwest Regional Airport,PIPER PA-30,Non-Fatal,SUBSTANTIAL,Airplane,N373JT,PIPER,PA-30,No,2.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,NAN,The pilot�s failure to follow the published emergency procedures to lower the landing gear following a loss of electrical power.,25-09-2020,1.0,Small,0
20120306X91216,Accident,ERA12CA209,2012-03-04,"Lafayette, TN",United States,363112N,0086329W,3M7,Lafayette Municipal,CESSNA 172S,Non-Fatal,SUBSTANTIAL,Airplane,N53460,CESSNA,172S,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,NAN,"The pilot�s inadequate compensation for gusting crosswind conditions during landing, which resulted in a hard landing.",25-09-2020,1.0,Small,0
20120313X32233,Accident,WPR12CA132,2012-03-04,"San Jose, CA",United States,371958N,1214911W,KRHV,Reid-Hillview Airport,CESSNA 170B,Non-Fatal,SUBSTANTIAL,Airplane,N8245A,CESSNA,170B,No,1.0,RECIPROCATING,091,,PERSONAL,Amelia Reid Aviation LLC,0.0,0.0,0.0,2.0,VMC,NAN,The pilot did not maintain directional control during the landing roll.,25-09-2020,2.0,Small,0
20120306X22101,Accident,WPR12FA123,2012-03-05,"Brockton, MT",United States,475923N,0104436W,SDY,Sidney,BELLANCA 7GCBC,Fatal,SUBSTANTIAL,Airplane,N5542K,BELLANCA,7GCBC,No,1.0,RECIPROCATING,091,,PERSONAL,STEPPLER JAMES M,1.0,0.0,1.0,0.0,VMC,NAN,"The pilot�s failure to maintain adequate airspeed and airplane control while maneuvering at a low altitude, which resulted in a stall and subsequent impact with terrain.",25-09-2020,2.0,Small,0
20120308X25331,Accident,CEN12LA182,2012-03-05,"East Troy, WI",United States,424650N,0882327W,,,PIPER PA-22-150,Non-Fatal,SUBSTANTIAL,Airplane,N6849B,PIPER,PA-22-150,No,1.0,RECIPROCATING,091,,PERSONAL,Pilot,0.0,0.0,0.0,1.0,VMC,NAN,"The pilot's inadequate fuel management, which resulted in a total loss of engine power due to fuel exhaustion.",25-09-2020,1.0,Small,0
20120320X65632,Accident,ERA12WA239,2012-03-06,"Eliseu Martins, Brazil",Brazil,074852S,0434443W,,,PIPER PA28R,Fatal,DESTROYED,Airplane,PT-NKS,PIPER,PA28R,No,1.0,RECIPROCATING,NUSN,,PERSONAL,Gilherme Xavier de Oliveira Neto,3.0,0.0,0.0,0.0,,NAN,,03-11-2020,3.0,Small,1
20120309X70038,Accident,ERA12CA218,2012-03-07,"Atlanta, GA",United States,335233N,0084187W,PDK,Dekalb Peachtree Airport,PIPER PA-31-350,Non-Fatal,SUBSTANTIAL,Airplane,N4083Y,PIPER,PA-31-350,No,2.0,RECIPROCATING,091,,EXECUTIVE/CORPORATE,LABORATORY CORP OF AMERICA HOLDINGS,0.0,0.0,0.0,1.0,VMC,NAN,An in-flight collision with birds during cruise flight.,25-09-2020,1.0,Small,0
20120308X63616,Accident,CEN12CA183,2012-03-08,"Fort Collins, CO",United States,403228N,0104596W,PVT,Private,PIPER PA-18-150,Non-Fatal,SUBSTANTIAL,Airplane,N2986P,PIPER,PA-18-150,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,1.0,0.0,0.0,VMC,NAN,"The pilot did not maintain adequate airspeed and airplane control during the go-around, which resulted in the airplane impacting trees.",25-09-2020,1.0,Small,0
20120309X04504,Accident,WPR12CA127,2012-03-09,"Kelso, WA",United States,004675N,1225254W,KKLS,Southwest Washington Regional,CESSNA 172N,Non-Fatal,SUBSTANTIAL,Airplane,N5290D,CESSNA,172N,No,1.0,RECIPROCATING,091,,PERSONAL,BOWDEN DAVID L,0.0,0.0,0.0,1.0,VMC,NAN,The pilot did not maintain directional control during the landing flare.,25-09-2020,1.0,Small,0
20120309X22913,Accident,ERA12LA219,2012-03-09,"Homestead, FL",United States,251948N,0802240W,,,CIRRUS DESIGN CORP SR22,Non-Fatal,SUBSTANTIAL,Airplane,N444VR,CIRRUS DESIGN CORP,SR22,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,N444VR LLC,0.0,0.0,0.0,3.0,VMC,NAN,"The inadequate servicing and maintenance of the engine and the airplane owner and maintenance personnel's disregard of the manufacturer's recommended engine overhaul schedule and service bulletins, which resulted in an in-flight internal failure and seizure of the engine.",25-09-2020,3.0,Small,0
20120316X94235,Accident,ANC12CA027,2012-03-09,"Naknek, AK",United States,584642N,1565632W,,,CESSNA U206G,Non-Fatal,SUBSTANTIAL,Airplane,N756CL,CESSNA,U206G,No,1.0,RECIPROCATING,091,,BUSINESS,Egli Air Haul Inc.,0.0,0.0,0.0,2.0,VMC,NAN,The pilot's decision to take off from an unsuitable off-airport site.,25-09-2020,2.0,Small,0
20120313X30702,Accident,ERA12CA222,2012-03-10,"Orleans, VT",United States,374835N,0081713W,,,CESSNA 172N,Non-Fatal,SUBSTANTIAL,Airplane,N738QF,CESSNA,172N,No,1.0,RECIPROCATING,091,,PERSONAL,AVIATION MANAGEMENT SERVICES INC,0.0,1.0,0.0,0.0,VMC,NAN,The pilot�s failure to maintain clearance from a power line while conducting low-altitude flight.,25-09-2020,1.0,Small,0
20120312X53017,Accident,CEN12CA185,2012-03-11,"Belle Chase, LA",United States,295158N,0090120W,65LA,Southern Seaplane Airport,CESSNA 180H,Non-Fatal,SUBSTANTIAL,Airplane,N3424Y,CESSNA,180H,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,3.0,VMC,NAN,The bent tailwheel spring that allowed the tailwheel to caster when the airplane encountered a wind gust on landing roll.,25-09-2020,3.0,Small,0
20120316X31834,Accident,WPR12CA137,2012-03-14,"Caldwell, ID",United States,433831N,0116389W,EUL,Caldwell Industrial Airport,CESSNA 182,Non-Fatal,SUBSTANTIAL,Airplane,N5649B,CESSNA,182,No,1.0,RECIPROCATING,091,,SKYDIVING,Skydown Skydiving,0.0,0.0,0.0,1.0,VMC,NAN,"The pilot did not properly secure the airplane before starting the engine by manually rotating the propeller, which resulted in the inadvertent movement of the airplane.",25-09-2020,1.0,Small,0
20120315X14443,Accident,WPR12FA136,2012-03-15,"Goble, OR",United States,046131N,1225513W,,,CESSNA 150L,Fatal,SUBSTANTIAL,Airplane,N18677,CESSNA,150L,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,AERO MAINTENANCE FLIGHT CENTER,2.0,0.0,0.0,0.0,IMC,NAN,"The flight instructor's decision to continue flight into the area of reduced visibility and the pilots� subsequent failure to maintain clearance from the hilly terrain while operating in an area of low ceilings, rain, and fog.",25-09-2020,2.0,Small,0
20120320X60204,Accident,CEN12CA194,2012-03-15,"New Orleans, LA",United States,302034N,0090141W,NEW,Lakefront Airport,CESSNA 177B,Non-Fatal,SUBSTANTIAL,Airplane,N30770,CESSNA,177B,No,1.0,RECIPROCATING,091,,PERSONAL,MORRISON BRYANT B,0.0,0.0,0.0,3.0,VMC,NAN,"The pilot�s improper flare, which resulted in a hard landing.",25-09-2020,3.0,Small,0
